id,NeuN,TMEM119,GFAP,OLIG2,area
30781,1.057508e+00,3.428115e+00,6.389776e-03,1.822364e+01,313
30782,7.900552e-01,1.201657e+01,6.464088e-01,4.918969e+01,543
30783,1.315789e-01,5.684211e+00,5.789474e-01,1.893860e+01,114
30784,8.319565e+00,6.628043e+01,0.000000e+00,4.540870e+01,460
30785,4.778607e+00,7.325871e+00,5.087065e+00,6.558955e+01,402
30786,5.943152e-01,9.919121e+01,1.341085e+00,5.214470e+00,387
30787,2.517007e+00,1.107143e+01,6.802721e-03,4.518027e+01,294
30788,8.968254e-01,3.865079e+00,0.000000e+00,2.684921e+01,126
30789,3.000000e+00,1.969592e+01,0.000000e+00,4.109091e+01,319
30790,3.534125e+00,2.292582e+01,0.000000e+00,6.684273e+01,337
30791,2.771398e+00,1.719718e+01,1.950163e-02,7.591224e+01,923
30792,1.642857e+00,1.916770e+01,3.416149e-02,4.304969e+01,322
30793,2.020325e+00,9.979065e+01,4.065041e-02,1.172358e+01,492
30794,2.262467e+00,5.530184e+00,0.000000e+00,5.476640e+01,381
30795,3.530726e+00,5.126816e+01,0.000000e+00,6.664804e+00,179
30796,1.997319e+00,9.061662e+00,2.949062e-02,2.360590e+01,373
30797,1.924009e+00,4.649119e+01,1.431718e-02,8.670705e+00,908
30798,3.790749e+00,1.467841e+01,4.405286e-03,3.801542e+01,454
30799,4.341040e+00,6.153757e+01,0.000000e+00,1.489017e+01,173
30800,4.883871e+00,2.288387e+01,0.000000e+00,6.179140e+01,465
30801,1.479624e+00,9.620690e+00,9.404389e-03,5.643574e+01,319
30802,1.640316e+00,1.371542e+01,1.976285e-03,4.195455e+01,506
30803,0.000000e+00,7.158273e+00,0.000000e+00,5.841727e+00,139
30804,2.104895e+00,4.151515e+00,2.331002e-03,1.547319e+01,429
30805,1.457219e+00,7.475936e+00,1.978610e-01,3.156952e+01,374
30806,2.297642e+01,4.625472e+01,0.000000e+00,1.896226e+01,424
30807,1.870000e+00,1.390333e+01,1.000000e-02,1.087667e+01,300
30808,1.791667e+00,2.166987e+01,3.846154e-02,4.018269e+01,312
30809,1.444056e+00,2.202448e+01,0.000000e+00,1.618182e+01,286
30810,3.976449e+00,1.884964e+01,3.623188e-03,5.781159e+01,552
30811,1.855696e+00,7.780759e+01,1.139241e-01,5.174684e+00,395
30812,1.561453e+00,7.895531e+01,5.586592e-03,4.932682e+01,358
30813,3.972222e+00,1.057051e+01,8.547009e-02,5.082692e+01,468
30814,2.169683e+00,1.101810e+01,2.262443e-03,3.828281e+01,442
30815,1.570896e+00,2.140299e+01,0.000000e+00,2.060448e+01,268
30816,3.511737e+00,4.919718e+01,1.079812e-01,4.123944e+01,213
30817,3.394297e+01,6.355133e+01,0.000000e+00,2.206559e+01,1052
30818,1.402410e+00,1.873133e+01,0.000000e+00,3.738193e+01,830
30819,4.068493e+00,9.431507e+00,2.283105e-03,4.758676e+01,438
30820,5.052960e+00,1.207788e+01,2.492212e-02,4.271028e+01,321
30821,3.287293e+00,1.267127e+01,2.762431e-03,6.219890e+01,362
30822,1.934924e+00,1.346204e+01,4.338395e-03,3.092191e+01,461
30823,2.681102e+00,3.490551e+01,3.149606e-02,3.358268e+01,254
30824,2.990854e+00,2.324085e+01,6.097561e-03,7.879573e+01,328
30825,1.853470e+00,1.650129e+01,0.000000e+00,4.261697e+01,389
30826,5.498113e+00,1.439623e+01,0.000000e+00,2.819245e+01,265
30827,6.646707e-01,7.122754e+00,4.461078e-01,4.152695e+00,334
30828,5.715054e+00,9.715054e+00,2.688172e-03,1.332258e+01,372
30829,1.311151e+00,4.395683e+00,0.000000e+00,4.996223e+01,556
30830,3.698328e+01,5.848161e+01,0.000000e+00,7.478261e+00,299
30831,1.124324e+00,1.673694e+01,1.801802e-03,5.170450e+01,555
30832,8.516320e-01,3.722552e+01,2.771513e+00,5.703858e+01,337
30833,2.137500e+00,1.214062e+01,0.000000e+00,4.412500e+01,320
30834,7.095344e-01,8.133038e+00,2.217295e-03,6.201330e+01,451
30835,4.552707e+00,1.745869e+01,0.000000e+00,6.177493e+01,351
30836,2.928287e-01,7.432271e+00,8.964143e-02,5.086255e+01,502
30837,3.146214e+00,1.112533e+01,0.000000e+00,4.988773e+01,383
30838,2.332394e+00,1.402817e+01,0.000000e+00,5.716620e+01,355
30839,4.464692e-01,1.302961e+01,2.277904e-03,5.560364e+00,439
30840,2.845857e+00,1.554913e+01,1.541426e-02,3.990751e+01,519
30841,2.785810e+01,7.004366e+01,0.000000e+00,2.045172e+01,1191
30842,5.160714e+00,1.918929e+01,0.000000e+00,7.270714e+01,280
30843,2.158986e+00,6.158986e+00,2.304147e-03,2.412673e+01,434
30844,1.241935e+00,3.994265e+01,6.362007e-01,3.718638e+00,558
30845,2.933712e+00,1.531250e+01,1.325758e-02,2.392614e+01,528
30846,8.582834e-01,1.581637e+01,8.982036e-01,9.355289e+00,501
30847,3.118557e+00,3.464691e+01,2.577320e-03,1.217784e+01,388
30848,4.768041e+00,2.004639e+01,0.000000e+00,4.309794e+01,194
30849,1.415842e+00,1.731436e+01,0.000000e+00,1.211881e+01,404
30850,2.470902e+01,6.435912e+01,0.000000e+00,1.582689e+01,543
30851,8.072805e-01,3.955032e+00,0.000000e+00,2.700214e+00,467
30852,1.054375e+01,2.811250e+01,0.000000e+00,1.516250e+01,160
30853,2.124215e+01,1.462085e+02,0.000000e+00,1.554036e+01,446
30854,1.264264e+00,3.227628e+01,1.078078e+00,5.919520e+01,333
30855,1.414545e+00,1.297455e+01,1.040000e+00,4.683455e+01,550
30856,1.479482e+00,1.068035e+01,0.000000e+00,2.749244e+01,463
30857,4.465930e+00,7.015285e+01,0.000000e+00,1.418785e+01,543
30858,7.733333e-01,1.289333e+01,0.000000e+00,7.640000e+00,75
30859,4.851590e+00,2.279505e+01,0.000000e+00,6.016961e+01,283
30860,3.514223e+00,2.350985e+01,1.312910e-02,5.308972e+01,457
30861,3.160714e+01,5.622899e+01,0.000000e+00,6.911765e-01,476
30862,3.278450e+00,7.922518e+00,2.421308e-03,4.506538e+01,413
30863,9.787234e-01,3.140426e+01,1.088146e+00,2.331307e+00,329
30864,9.260970e-01,9.030023e+00,4.618938e-03,3.670208e+01,433
30865,6.737991e+00,1.260262e+01,0.000000e+00,6.235808e+00,229
30866,4.700205e+00,7.402464e+00,2.053388e-02,6.548255e+00,487
30867,2.776526e+01,8.410798e+01,0.000000e+00,2.491549e+01,213
30868,1.762443e+00,5.649321e+00,2.262443e-03,2.879864e+01,442
30869,3.943089e-01,2.987805e+00,4.065041e-03,1.870325e+01,246
30870,2.852156e+00,2.092608e+01,3.490760e-02,3.303491e+01,487
30871,3.987302e+00,2.769841e+01,3.174603e-02,5.755556e+00,315
30872,2.816112e+00,2.222242e+01,8.406305e-02,3.378634e+01,571
30873,4.476534e-01,7.532491e+00,0.000000e+00,3.787545e+01,554
30874,2.227154e+00,1.565796e+01,7.832898e-03,8.177546e+00,383
30875,7.687688e-01,1.329730e+01,0.000000e+00,2.764264e+01,333
30876,4.450794e+00,1.357460e+01,0.000000e+00,6.203492e+01,315
30877,1.451807e+00,4.262048e+00,0.000000e+00,1.174096e+01,332
30878,4.713710e+00,2.028427e+01,0.000000e+00,9.158266e+01,496
30879,3.261421e+00,1.115482e+01,5.380711e-01,5.712690e+01,394
30880,3.432526e+00,8.027682e+00,2.076125e-02,4.760900e+01,289
30881,2.611765e+00,2.196000e+01,4.705882e-03,7.813176e+01,425
30882,9.421053e-01,4.115789e+00,1.842105e-02,2.683947e+01,380
30883,2.783019e-01,2.976415e+00,0.000000e+00,3.322642e+01,212
30884,4.310606e+00,6.742424e+00,1.136364e-02,5.190909e+01,264
30885,4.408387e+01,6.313548e+01,0.000000e+00,1.161290e-01,155
30886,1.974359e+00,1.458508e+01,0.000000e+00,5.911422e+00,429
30887,3.120763e+00,2.145551e+01,1.747881e+00,5.851907e+01,472
30888,2.232824e+00,1.077481e+01,3.816794e-03,3.745802e+01,262
30889,3.085020e+00,1.005668e+01,0.000000e+00,3.127126e+01,247
30890,1.307190e+00,1.044662e+01,1.307190e-02,4.623529e+01,459
30891,1.597633e-01,1.378994e+01,0.000000e+00,5.860947e+00,338
30892,1.408759e+00,4.987835e+00,0.000000e+00,1.687591e+01,411
30893,3.838509e+00,1.724224e+01,0.000000e+00,6.618944e+01,322
30894,3.484277e+00,9.874214e+00,0.000000e+00,3.146226e+01,318
30895,7.299720e+00,6.462465e+01,0.000000e+00,1.295798e+01,357
30896,4.712838e-01,1.065709e+01,2.533784e-02,2.850169e+01,592
30897,2.349462e+00,9.709677e+00,1.075269e-02,3.790054e+01,372
30898,1.146087e+00,4.747826e+00,1.739130e-03,5.744348e+00,575
30899,3.266862e+00,1.119941e+01,5.278592e-02,4.106745e+01,341
30900,3.673193e+00,6.862048e+01,4.518072e-03,6.186747e+00,664
30901,3.003390e+00,9.996610e+00,1.694915e-02,3.348136e+01,295
30902,5.700599e+00,1.929491e+01,1.047904e-02,8.294910e+00,668
30903,6.070258e+00,1.798126e+01,6.557377e-02,3.751522e+01,427
30904,2.589354e+00,1.091825e+01,7.604563e-03,5.286692e+01,526
30905,1.678201e+00,1.652941e+01,3.460208e-03,4.127336e+01,289
30906,4.160606e+00,1.185121e+02,0.000000e+00,8.112121e+00,330
30907,2.919558e+00,7.894322e+00,3.659306e-01,2.902208e+01,634
30908,1.367609e+00,5.573265e+00,1.053985e-01,8.120823e+00,389
30909,5.679012e-01,3.185185e+00,1.604938e-01,2.688272e+01,324
30910,1.859813e+00,1.017757e+01,2.803738e-02,1.890654e+01,107
30911,1.171226e+01,9.626179e+01,2.358491e-03,1.466981e+01,424
30912,1.266667e+00,1.459540e+01,4.597701e-03,5.359310e+01,435
30913,1.261868e+00,4.534456e+00,2.756508e-02,3.994181e+01,653
30914,2.652695e+00,6.911776e+01,1.397206e-02,4.331337e+00,501
30915,1.996000e+00,8.256000e+00,2.960000e-01,4.872000e+00,250
30916,1.553648e+00,1.234764e+01,6.437768e-02,2.860944e+01,233
30917,2.126712e+00,1.640068e+01,0.000000e+00,2.790068e+01,292
30918,1.671068e+00,3.777311e+01,0.000000e+00,7.801200e+01,833
30919,3.222222e+00,1.834392e+01,9.947090e-01,9.161376e+00,378
30920,4.896825e+00,3.381349e+01,3.968254e-03,3.590873e+01,252
30921,7.377939e-01,3.617179e+01,3.616637e-03,7.896926e+00,553
30922,4.356061e-01,4.246212e+00,0.000000e+00,6.736742e+00,528
30923,1.208284e+01,1.977515e+01,0.000000e+00,4.810651e+00,169
30924,4.434316e+00,9.991957e+00,2.680965e-02,3.222252e+01,373
30925,1.473684e+00,4.555921e+00,0.000000e+00,5.490132e+01,304
30926,4.899038e+00,2.862019e+01,0.000000e+00,4.529087e+01,416
30927,4.074713e+00,8.514368e+00,0.000000e+00,5.182471e+01,348
30928,3.125654e+00,5.408377e+00,2.094241e-02,1.352880e+01,382
30929,1.329268e+00,3.250610e+01,6.097561e-03,6.926829e+01,328
30930,2.019886e+00,1.197159e+01,2.840909e-03,7.109091e+01,352
30931,2.926531e+00,4.714694e+01,4.081633e-03,1.152367e+02,245
30932,3.671329e-01,3.674825e+00,0.000000e+00,6.038462e+00,286
30933,1.285326e+00,5.842391e+00,2.717391e-03,4.044565e+01,368
30934,2.409605e+00,5.895480e+00,2.118644e-01,6.474576e+01,354
30935,3.294118e-01,1.332353e+01,9.235294e-01,5.458824e+00,170
30936,2.670616e+00,1.484834e+01,0.000000e+00,4.799052e+01,422
30937,3.611111e-02,5.055556e+00,0.000000e+00,1.338889e+01,360
30938,2.113636e+00,6.093434e+00,2.525253e-03,2.599242e+01,396
30939,1.114841e+00,5.083039e+00,1.766784e-03,3.940283e+01,566
30940,4.073034e-01,8.859551e+00,0.000000e+00,4.658708e+01,356
30941,7.872727e-01,8.674545e+00,2.854545e-01,4.398545e+01,550
30942,9.014085e-01,1.103991e+01,1.922535e+00,7.981221e+00,426
30943,1.978378e+00,7.367568e+00,0.000000e+00,1.525946e+01,185
30944,1.970070e+00,2.969542e+01,0.000000e+00,4.070070e+01,568
30945,1.963351e+00,4.863874e+00,0.000000e+00,2.847120e+01,382
30946,1.836920e+00,5.659117e+00,4.530011e-03,5.301246e+01,883
30947,3.729381e+00,3.852062e+01,6.958763e-02,7.332474e+00,388
30948,2.340909e+00,1.697222e+01,1.262626e-02,1.681818e+01,396
30949,1.210450e+00,2.120174e+01,1.306241e-02,2.773004e+01,689
30950,1.269608e+00,1.029167e+01,2.450980e-02,5.259804e+01,408
30951,4.402174e+00,9.002174e+00,2.173913e-03,5.858913e+01,460
30952,4.613527e-01,2.915459e+00,1.770531e+00,4.222222e+00,414
30953,5.039164e+00,3.208616e+01,0.000000e+00,1.262141e+01,383
30954,1.142857e+00,6.137143e+00,0.000000e+00,7.381143e+01,350
30955,1.076000e+00,4.870000e+00,1.560000e-01,3.189600e+01,500
30956,4.979592e+00,5.761224e+00,6.122449e-03,4.977143e+01,490
30957,5.865103e-01,1.384457e+01,1.935484e-01,6.152493e+00,341
30958,2.446108e+00,1.728443e+01,1.886228e-01,4.091916e+01,334
30959,3.966330e+00,1.826599e+01,3.367003e-03,3.198653e+01,297
30960,2.457539e+00,1.221664e+01,0.000000e+00,4.842808e+01,577
30961,4.063420e+01,6.573159e+01,0.000000e+00,4.313539e+00,421
30962,1.865672e+00,5.456716e+00,0.000000e+00,3.247761e+00,335
30963,1.059524e+00,5.722222e+00,7.936508e-03,2.666667e+01,252
30964,1.625000e+00,1.273047e+01,2.539062e-02,3.266406e+01,512
30965,6.480836e-01,2.905226e+01,0.000000e+00,4.009059e+01,287
30966,3.063063e-01,3.494144e+01,4.504505e-03,5.675676e+00,222
30967,1.781690e+00,3.547887e+01,1.056338e-01,5.929577e+00,142
30968,2.937500e+00,7.788043e+00,2.472826e-01,6.397283e+01,368
30969,4.720000e+00,2.203000e+01,2.500000e-03,7.671250e+01,400
30970,9.793814e-02,1.095103e+01,7.731959e-03,5.935567e+00,388
30971,1.614118e+00,2.462824e+01,2.352941e-03,5.806824e+01,425
30972,4.509346e+00,6.647664e+01,4.672897e-03,3.642523e+01,214
30973,4.154386e+00,2.726316e+01,1.403509e-02,6.652982e+01,285
30974,2.096257e+00,7.582888e+00,0.000000e+00,2.387166e+01,187
30975,3.345771e+00,6.738557e+01,2.238806e-02,8.039801e+00,402
30976,1.708437e+01,9.003226e+01,0.000000e+00,2.709429e+01,403
30977,3.463035e-01,4.867704e+00,0.000000e+00,1.945136e+01,257
30978,1.984810e+00,5.896203e+00,2.784810e-02,1.960759e+01,395
30979,1.456757e+00,1.042973e+01,8.108108e-03,3.936757e+01,370
30980,7.621951e-01,1.224085e+01,0.000000e+00,5.439024e+00,328
30981,2.477273e+00,9.915584e+00,0.000000e+00,5.398377e+01,308
30982,2.968889e+00,4.441778e+01,0.000000e+00,5.149333e+01,225
30983,7.340824e-01,3.548315e+01,0.000000e+00,2.426592e+01,267
30984,1.249383e+00,1.330617e+01,1.975309e+00,6.089630e+01,405
30985,1.813056e+00,8.801187e+00,7.121662e-02,6.389614e+01,337
30986,6.430233e+00,2.389147e+01,0.000000e+00,5.013566e+01,258
30987,5.699786e+00,1.498184e+01,0.000000e+00,5.434829e+00,936
30988,2.657040e+00,6.978339e+00,3.610108e-03,3.095307e+01,277
30989,3.969035e+00,5.264845e+01,4.189435e-02,3.797268e+01,549
30990,1.206186e+00,1.213918e+01,2.577320e-03,3.821649e+01,388
30991,1.710526e-01,6.847368e+00,0.000000e+00,6.010263e+01,380
30992,1.932692e+00,1.382372e+01,0.000000e+00,2.853205e+01,312
30993,2.230990e+01,3.817891e+01,0.000000e+00,7.690096e+00,313
30994,4.370690e+00,5.954023e+00,0.000000e+00,4.366379e+01,348
30995,2.881773e+00,8.694581e+00,1.724138e-02,4.508867e+01,406
30996,2.992042e+00,8.928382e+00,5.305040e-03,4.445358e+01,377
30997,8.389831e-01,4.177966e+00,0.000000e+00,3.498305e+01,118
30998,1.936102e+00,7.664537e+00,0.000000e+00,5.014058e+01,313
30999,4.233463e+00,9.642023e+00,4.280156e-02,5.430934e+01,514
31000,5.127148e+00,3.365292e+01,2.061856e-02,6.004124e+01,291
31001,1.983333e+00,1.028571e+01,2.380952e-02,2.654524e+01,420
31002,4.810847e+00,1.696032e+01,2.513228e-02,5.512302e+01,756
31003,1.041040e+00,8.766074e+00,5.471956e-03,3.761423e+01,731
31004,1.657817e+00,2.110914e+01,0.000000e+00,4.721829e+01,339
31005,3.071599e+00,2.271122e+01,2.386635e-03,5.486396e+01,419
31006,2.101538e+00,4.356923e+00,9.538462e-02,4.059385e+01,325
31007,1.464236e+00,6.016830e+00,7.152875e-02,3.585835e+01,713
31008,3.792517e+00,1.803401e+01,3.877551e-01,3.233333e+01,294
31009,3.037791e+01,9.042442e+01,0.000000e+00,2.263372e+01,172
31010,1.286219e+02,6.194521e+00,5.479452e-03,6.194521e+00,365
31011,4.977160e+01,2.424691e+01,0.000000e+00,1.724383e+01,324
31012,9.417323e+00,3.799213e+01,0.000000e+00,1.368110e+01,254
31013,1.599349e+00,4.856678e+00,0.000000e+00,4.617264e+01,307
31014,1.021277e+00,4.702128e+00,1.215805e-02,3.552888e+01,329
31015,4.337461e+00,1.064706e+01,6.501548e-02,1.895356e+01,323
31016,7.841530e-01,9.363388e+00,2.871585e+00,1.582787e+01,366
31017,1.578947e+00,1.709023e+01,2.368421e-01,6.996241e+00,266
31018,1.116883e+00,2.957792e+00,0.000000e+00,2.482468e+01,308
31019,2.382550e-01,2.199664e+01,0.000000e+00,1.273490e+01,298
31020,1.764925e+00,7.673507e+00,3.731343e-03,4.830597e+01,536
31021,5.996633e+00,3.544444e+01,3.367003e-03,7.552189e+00,297
31022,2.987745e+00,1.317892e+01,0.000000e+00,4.086275e+01,408
31023,1.660173e+00,1.597835e+01,0.000000e+00,4.648701e+01,462
31024,1.526998e+00,5.408207e+00,2.289417e-01,4.123326e+01,463
31025,1.982533e+00,2.743231e+01,1.921397e-01,4.471179e+01,229
31026,5.064972e+00,8.017232e+01,1.751412e-01,5.689266e+00,354
31027,9.010695e-01,1.169251e+01,0.000000e+00,4.689037e+01,374
31028,1.382479e+00,9.098291e+00,0.000000e+00,5.009402e+01,468
31029,4.271739e+00,2.578478e+01,2.173913e-03,4.110870e+01,460
31030,1.440625e+00,5.937500e+00,6.250000e-03,4.551250e+01,320
31031,3.239067e+00,5.899417e+01,1.282799e-01,3.654810e+01,343
31032,1.862245e+00,1.029847e+01,1.785714e-01,4.774490e+01,392
31033,3.608596e+01,7.031232e+01,0.000000e+00,3.871060e+00,349
31034,1.778784e+00,5.932730e+00,0.000000e+00,4.710996e+01,773
31035,2.822275e+00,1.545498e+01,1.658768e-02,1.138863e+01,422
31036,1.685460e+00,4.062315e+00,2.967359e-03,2.830861e+00,337
31037,2.442359e+00,1.098123e+01,9.651475e-02,6.193029e+01,373
31038,3.392371e+00,1.608174e+01,2.724796e-03,1.350954e+01,367
31039,1.000000e+00,1.061204e+01,0.000000e+00,4.307692e+00,299
31040,8.189655e+00,2.761207e+01,0.000000e+00,1.551724e+01,116
31041,1.294118e+00,1.260000e+01,0.000000e+00,4.932157e+01,255
31042,2.237569e-01,1.985912e+01,0.000000e+00,7.022099e+00,362
31043,9.106825e+00,1.713947e+01,8.902077e-03,1.094659e+01,337
31044,1.270833e+01,9.073039e+01,2.450980e-02,1.570588e+01,408
31045,2.548822e+00,4.093603e+01,0.000000e+00,5.193603e+01,297
31046,3.260870e+00,4.190217e+01,1.630435e-02,1.223370e+01,184
31047,4.426966e-01,6.858427e+00,4.494382e-03,4.739551e+01,445
31048,1.277311e+00,2.819748e+01,0.000000e+00,7.676471e+01,238
31049,5.562162e+00,1.349730e+01,0.000000e+00,5.438919e+01,185
31050,1.688073e+00,1.395413e+01,0.000000e+00,5.334862e+01,109
31051,4.461538e+00,3.921267e+01,3.016591e-03,1.858220e+01,663
31052,4.885333e+00,2.135467e+01,2.666667e-03,1.228267e+01,375
31053,4.835052e+00,1.387320e+02,0.000000e+00,2.442268e+01,97
31054,3.023220e+00,2.359288e+01,6.656347e-02,6.084985e+01,646
31055,1.870968e+00,2.003416e+01,5.692600e-03,2.752372e+01,527
31056,2.837037e+00,1.077531e+01,2.469136e-03,1.672840e+01,405
31057,2.408425e+00,2.316484e+01,0.000000e+00,4.548535e+01,546
31058,2.416058e+00,1.864599e+01,0.000000e+00,4.998905e+01,274
31059,1.013004e+01,3.370852e+01,0.000000e+00,1.899552e+01,223
31060,1.623330e+01,6.751246e+01,0.000000e+00,2.068694e+01,1003
31061,2.720207e+00,5.549223e+01,2.694301e-01,4.694301e+00,193
31062,2.514907e+01,6.466770e+01,0.000000e+00,1.249068e+01,322
31063,2.742081e+00,2.338462e+01,0.000000e+00,7.612217e+01,442
31064,1.546584e+00,5.170807e+00,0.000000e+00,7.211180e+00,322
31065,4.420977e+00,9.774425e+00,2.873563e-02,7.467960e+01,696
31066,2.898618e+00,1.446313e+01,0.000000e+00,4.704608e+01,434
31067,4.488827e+00,1.237430e+01,5.865922e-02,3.703352e+01,358
31068,3.208511e+00,9.355319e+00,6.595745e-02,4.391915e+01,470
31069,1.494845e+00,1.289175e+01,8.659794e-01,2.113402e+00,194
31070,1.082251e+00,8.870130e+00,1.298701e-02,5.698485e+01,462
31071,2.210843e+00,5.993976e+00,0.000000e+00,3.037349e+01,332
31072,1.167266e+01,1.705036e+01,0.000000e+00,1.082374e+01,278
31073,3.157895e-01,2.421316e+01,2.052632e-01,1.286053e+01,380
31074,2.503436e+00,3.614089e+01,0.000000e+00,7.223368e+00,582
31075,2.178585e+01,1.151395e+02,0.000000e+00,1.368762e+01,509
31076,3.125000e-01,3.375000e+00,0.000000e+00,1.354167e+00,48
31077,6.512968e-01,3.840058e+01,3.170029e-02,4.389049e+00,347
31078,3.437500e-01,2.700000e+01,0.000000e+00,3.442188e+01,64
31079,3.485492e+01,5.640933e+01,0.000000e+00,3.284974e+00,193
31080,1.972881e+00,4.661017e+00,0.000000e+00,3.880339e+01,295
31081,2.093750e+00,3.449265e+01,7.352941e-03,2.380515e+00,544
31082,3.129890e-01,2.808138e+01,0.000000e+00,4.541471e+00,639
31083,5.789474e-02,3.463158e+00,0.000000e+00,1.363158e+00,190
31084,5.263158e-01,2.378947e+01,0.000000e+00,1.456140e+01,57
31085,1.105978e+00,9.089674e+00,0.000000e+00,7.684511e+01,368
31086,6.928251e-01,4.336323e+00,0.000000e+00,4.192601e+01,446
31087,1.783333e+01,6.006410e+01,0.000000e+00,1.777083e+01,624
31088,3.528155e+00,1.373204e+01,1.126214e-01,7.847573e+01,515
31089,3.711590e+00,1.365499e+01,2.695418e-03,2.504313e+01,371
31090,2.864943e+00,6.482759e+00,2.873563e-03,2.111494e+01,348
31091,1.872340e+00,5.446809e+00,6.079027e-03,3.520365e+01,329
31092,5.815006e+00,1.660285e+01,4.398448e-02,5.178008e+01,773
31093,4.559113e+00,1.062562e+01,0.000000e+00,5.369704e+01,406
31094,2.994678e+01,8.263866e+01,0.000000e+00,1.343137e+01,357
31095,4.213825e+01,6.713594e+01,0.000000e+00,1.417051e+01,434
31096,2.411371e+00,1.714047e+01,0.000000e+00,3.941472e+01,299
31097,2.848993e+00,1.998322e+01,1.342282e-02,4.910738e+01,298
31098,7.326531e-01,1.005714e+01,1.665306e+00,4.944286e+01,490
31099,4.328767e+00,2.262100e+01,0.000000e+00,4.315068e+01,438
31100,2.644809e+00,2.688798e+01,1.639344e-02,3.118852e+01,366
31101,1.393120e+00,1.008600e+01,0.000000e+00,6.476904e+01,407
31102,2.565079e+00,7.968254e+00,1.587302e-02,1.127619e+01,315
31103,2.369369e+00,6.327327e+00,0.000000e+00,2.548949e+01,333
31104,1.577123e+00,1.111958e+01,3.656846e-01,5.567938e+01,577
31105,3.890000e+00,2.899000e+01,0.000000e+00,6.751000e+01,400
31106,1.975191e+00,5.211832e+00,0.000000e+00,5.166794e+01,524
31107,8.285714e-01,3.517619e+01,1.190476e-02,8.516667e+00,420
31108,3.054140e+00,2.577707e+01,2.866242e-02,3.654459e+01,314
31109,4.380000e+00,1.429000e+01,0.000000e+00,3.835000e+01,100
31110,4.147335e+00,2.038558e+01,0.000000e+00,2.898119e+01,638
31111,2.108511e+00,7.852979e+01,6.382979e-03,5.808511e+00,470
31112,7.857143e-01,5.846320e+00,0.000000e+00,1.786147e+01,462
31113,5.441176e-01,1.613235e+01,0.000000e+00,4.137647e+01,340
31114,2.403743e+00,1.854813e+01,2.673797e-03,3.480481e+01,374
31115,1.639881e+00,5.562500e+00,0.000000e+00,6.217857e+01,336
31116,3.568556e+00,1.129250e+01,1.828154e-03,4.779159e+01,547
31117,2.925000e+00,5.554545e+00,4.545455e-03,7.452955e+01,440
31118,7.377049e-01,1.146885e+01,1.311475e-01,2.121311e+00,305
31119,2.815884e-01,3.767870e+01,3.610108e-03,3.790614e+00,277
31120,8.230769e-01,2.119231e+01,0.000000e+00,3.607692e+00,130
31121,1.561097e+00,6.436409e+00,4.139651e-01,3.242394e+01,401
31122,2.090395e-01,5.406780e+00,2.186441e+00,9.768362e+00,177
31123,1.788636e+00,1.053409e+01,3.022727e-01,5.945909e+01,440
31124,1.105263e+00,2.236842e+01,0.000000e+00,1.715158e+01,475
31125,4.407303e+00,2.286236e+01,0.000000e+00,1.205618e+01,356
31126,9.014925e-01,5.035821e+00,2.985075e-03,2.953731e+01,335
31127,3.310345e+00,1.483908e+01,8.620690e-02,3.486782e+01,174
31128,7.658228e-01,5.025316e+00,0.000000e+00,2.770253e+01,158
31129,1.124260e+00,3.392899e+01,9.763314e-02,1.028107e+01,338
